,essay_id,pred,demographic_value,demographic_variable
2321,2431004374,1.0,Economically disadvantaged,economically_disadvantaged
2322,2431004382,1.0,Not identified as having disability,student_disability_status
2323,2431004404,1.0,No,ell_status
2324,2431004447,1.0,Hispanic/Latino,race_ethnicity
2325,2431004480,1.0,Not economically disadvantaged,economically_disadvantaged
2326,2431004501,1.0,No,ell_status
2327,2431004528,1.0,Black/African American,race_ethnicity
2328,2431004625,1.0,White,race_ethnicity
2329,2431004714,1.0,Not identified as having disability,student_disability_status
2330,2431004773,1.0,F,gender
2331,2431004781,1.0,Not identified as having disability,student_disability_status
2332,2431004820,1.0,White,race_ethnicity
2333,2431004854,1.0,Not identified as having disability,student_disability_status
2334,2431004919,1.0,Not economically disadvantaged,economically_disadvantaged
2335,2431004935,1.0,Black/African American,race_ethnicity
2336,2431004951,1.0,No,ell_status
2337,2431004960,1.0,Not identified as having disability,student_disability_status
2338,2431005028,1.0,M,gender
2339,2431005036,1.0,No,ell_status
2340,2431005095,1.0,Not identified as having disability,student_disability_status
2341,2431005117,1.0,Economically disadvantaged,economically_disadvantaged
2342,2431005168,1.0,M,gender
2343,2431005273,1.0,Not economically disadvantaged,economically_disadvantaged
2344,2431005320,1.0,Economically disadvantaged,economically_disadvantaged
2345,2431005346,1.0,Economically disadvantaged,economically_disadvantaged
2346,2431005354,1.0,Not economically disadvantaged,economically_disadvantaged
2347,2431005371,1.0,Not identified as having disability,student_disability_status
2348,2431005401,1.0,Not economically disadvantaged,economically_disadvantaged
2349,2431005460,1.0,Not economically disadvantaged,economically_disadvantaged
2350,2431005478,1.0,8,grade_level
2351,2431005508,1.0,Asian/Pacific Islander,race_ethnicity
2352,2431005541,1.0,Not economically disadvantaged,economically_disadvantaged
2353,2431005575,1.0,Not economically disadvantaged,economically_disadvantaged
2354,2431005613,1.0,No,ell_status
2355,2431005630,1.0,Hispanic/Latino,race_ethnicity
2356,2431005672,1.0,Not identified as having disability,student_disability_status
2357,2431005699,1.0,No,ell_status
2358,2431005737,1.0,White,race_ethnicity
2359,2431005745,1.0,Economically disadvantaged,economically_disadvantaged
2360,2431005796,1.0,Hispanic/Latino,race_ethnicity
2361,2431005800,1.0,No,ell_status
2362,2431005834,1.0,M,gender
2363,2431005842,1.0,8,grade_level
2364,2431005869,1.0,M,gender
2365,2431005877,1.0,White,race_ethnicity
2366,2431005915,1.0,Economically disadvantaged,economically_disadvantaged
2367,2431006016,1.0,Not economically disadvantaged,economically_disadvantaged
2368,2431006075,1.0,Not economically disadvantaged,economically_disadvantaged
2369,2431006083,1.0,No,ell_status
2370,2431006156,1.0,F,gender
2371,2431006181,1.0,F,gender
2372,2431006211,1.0,Not economically disadvantaged,economically_disadvantaged
2373,2431006229,1.0,White,race_ethnicity
2374,2431006296,1.0,Not economically disadvantaged,economically_disadvantaged
2375,2431006318,1.0,Not identified as having disability,student_disability_status
2376,2431006369,1.0,Economically disadvantaged,economically_disadvantaged
2377,2431006393,1.0,No,ell_status
2378,2431006415,1.0,8,grade_level
2379,2431006431,1.0,Not economically disadvantaged,economically_disadvantaged
2380,2431006466,1.0,Economically disadvantaged,economically_disadvantaged
2381,2431006491,1.0,8,grade_level
2382,2431006504,1.0,F,gender
2383,2431006547,1.0,No,ell_status
2384,2431006601,1.0,White,race_ethnicity
2385,2431006610,1.0,Not identified as having disability,student_disability_status
2386,2431006636,1.0,8,grade_level
2387,2431006687,1.0,No,ell_status
2388,2431006717,1.0,F,gender
2389,2431006792,1.0,8,grade_level
2390,2431006806,1.0,F,gender
2391,2431006911,1.0,Not economically disadvantaged,economically_disadvantaged
2392,2431006920,1.0,M,gender
2393,2431006946,1.0,Not economically disadvantaged,economically_disadvantaged
2394,2431007012,1.0,8,grade_level
2395,2431007047,1.0,Not identified as having disability,student_disability_status
2396,2431007063,1.0,8,grade_level
2397,2431007071,1.0,Economically disadvantaged,economically_disadvantaged
2398,2431007179,1.0,Not economically disadvantaged,economically_disadvantaged
2399,2431007322,1.0,M,gender
2400,2431007373,1.0,White,race_ethnicity
2401,2431007381,1.0,White,race_ethnicity
2402,2431007446,1.0,No,ell_status
2403,2431007519,1.0,No,ell_status
2404,2431007594,1.0,White,race_ethnicity
2405,2431007705,1.0,No,ell_status
2406,2431007730,1.0,M,gender
2407,2431007764,1.0,Not economically disadvantaged,economically_disadvantaged
2408,2431007772,1.0,8,grade_level
2409,2431007799,1.0,No,ell_status
2410,2431007802,1.0,Not identified as having disability,student_disability_status
2411,2431007837,1.0,No,ell_status
2412,3.83538E+12,1.0,Black/African American,race_ethnicity
2413,3.86018E+12,1.0,,grade_level
2414,4.2349E+12,1.0,,grade_level
2415,4.27006E+12,1.0,,economically_disadvantaged
2416,4.27326E+12,1.0,,student_disability_status
2417,4.28022E+12,1.0,,economically_disadvantaged
2418,4.28762E+12,1.0,,economically_disadvantaged
2419,4.30378E+12,1.0,M,gender
2420,4.30516E+12,1.0,M,gender
2421,4.31036E+12,1.0,,economically_disadvantaged
2422,4.32701E+12,1.0,,student_disability_status
2423,4.34341E+12,1.0,,student_disability_status
2424,4.41026E+12,1.0,F,gender
2425,4.4222E+12,1.0,F,gender
2426,4.45502E+12,1.0,,economically_disadvantaged
2427,4.51948E+12,1.0,Hispanic/Latino,race_ethnicity
2428,4.52938E+12,1.0,,economically_disadvantaged
2429,4.55022E+12,1.0,M,gender
2430,4.57012E+12,1.0,White,race_ethnicity
2431,4.57401E+12,1.0,,ell_status
2432,4.60236E+12,1.0,,ell_status
2433,4.63525E+12,1.0,F,gender
2434,4.64031E+12,1.0,,economically_disadvantaged
2435,4.64072E+12,1.0,,economically_disadvantaged
2436,4.64123E+12,1.0,,grade_level
2437,4.64475E+12,1.0,F,gender
2438,4.65401E+12,1.0,,grade_level
2439,4.65822E+12,1.0,,ell_status
2440,4.66253E+12,1.0,White,race_ethnicity
2441,4.67537E+12,1.0,,grade_level
2442,4.67804E+12,1.0,,economically_disadvantaged
2443,4.67918E+12,1.0,,economically_disadvantaged
2444,4.68009E+12,1.0,,grade_level
2445,4.68504E+12,1.0,Black/African American,race_ethnicity
2446,4.68829E+12,1.0,,student_disability_status
2447,4.68851E+12,1.0,,grade_level
2448,4.69393E+12,1.0,,economically_disadvantaged
2449,4.69521E+12,1.0,,economically_disadvantaged
2450,4.69806E+12,1.0,M,gender
2451,4.70133E+12,1.0,F,gender
2452,4.70314E+12,1.0,Black/African American,race_ethnicity
2453,4.71836E+12,1.0,,student_disability_status
2454,4.71869E+12,1.0,,ell_status
2455,4.72492E+12,1.0,,economically_disadvantaged
2456,4.74703E+12,1.0,,grade_level
2457,4.74937E+12,1.0,,grade_level
2458,4.77232E+12,1.0,F,gender
2459,4.77234E+12,1.0,Black/African American,race_ethnicity
2460,4.80247E+12,1.0,Hispanic/Latino,race_ethnicity
2461,4.81214E+12,1.0,,student_disability_status
2462,4.81597E+12,1.0,,grade_level
2463,4.82347E+12,1.0,,student_disability_status
2464,4.83455E+12,1.0,M,gender
2465,4.83537E+12,1.0,,student_disability_status
2466,4.83578E+12,1.0,,student_disability_status
2467,4.84092E+12,1.0,,student_disability_status
2468,4.84513E+12,1.0,,student_disability_status
2469,4.85264E+12,1.0,Two or more races/Other,race_ethnicity
2470,4.85554E+12,1.0,,ell_status
2471,4.85864E+12,1.0,M,gender
2472,4.85871E+12,1.0,,economically_disadvantaged
2473,4.86022E+12,1.0,F,gender
2474,4.87475E+12,1.0,,ell_status
2475,4.88419E+12,1.0,,economically_disadvantaged
2476,4.8912E+12,1.0,,economically_disadvantaged
2477,4.90472E+12,1.0,F,gender
2478,4.90828E+12,1.0,,ell_status
2479,4.90845E+12,1.0,,student_disability_status
2480,4.91241E+12,1.0,M,gender
2481,4.91342E+12,1.0,,economically_disadvantaged
2482,4.91818E+12,1.0,,economically_disadvantaged
2483,4.9221E+12,1.0,M,gender
2484,4.92656E+12,1.0,,student_disability_status
2485,4.9315E+12,1.0,Hispanic/Latino,race_ethnicity
2486,4.93292E+12,1.0,,ell_status
2487,4.93323E+12,1.0,M,gender
2488,4.93764E+12,1.0,,student_disability_status
2489,4.94155E+12,1.0,,grade_level
2490,4.94871E+12,1.0,,ell_status
2491,4.95485E+12,1.0,M,gender
2492,4.96473E+12,1.0,F,gender
2493,4.9703E+12,1.0,F,gender
2494,4.98073E+12,1.0,,student_disability_status
2495,4.98323E+12,1.0,,ell_status
2496,4.98698E+12,1.0,Black/African American,race_ethnicity
2497,4.98934E+12,1.0,,economically_disadvantaged
2498,4.99102E+11,1.0,,student_disability_status
2499,4.99102E+12,1.0,,economically_disadvantaged
2500,4.99605E+12,1.0,M,gender
2501,492182115212610thLitB,1.0,,grade_level
2502,497776115212610thLitB,1.0,,economically_disadvantaged
2503,5.00255E+12,1.0,,student_disability_status
2504,5.00417E+12,1.0,M,gender
2505,5.00435E+12,1.0,Black/African American,race_ethnicity
2506,5.02051E+12,1.0,,economically_disadvantaged
2507,5.02255E+12,1.0,,grade_level
2508,5.02914E+12,1.0,,ell_status
2509,5.04604E+12,1.0,F,gender
2510,5.05228E+12,1.0,F,gender
2511,5.05654E+12,1.0,,economically_disadvantaged
2512,5.05883E+12,1.0,,economically_disadvantaged
2513,5.06006E+12,1.0,,grade_level
2514,5.06134E+12,1.0,,student_disability_status
2515,5.06399E+12,1.0,M,gender
2516,5.06423E+12,1.0,,ell_status
2517,5.06439E+12,1.0,M,gender
2518,5.06481E+12,1.0,M,gender
2519,5.06484E+12,1.0,Black/African American,race_ethnicity
2520,5.06512E+12,1.0,,ell_status
2521,5.06522E+12,1.0,Hispanic/Latino,race_ethnicity
2522,5.06775E+12,1.0,M,gender
2523,5.07177E+12,1.0,,economically_disadvantaged
2524,5.07282E+12,1.0,Black/African American,race_ethnicity
2525,5.07357E+12,1.0,,ell_status
2526,5.07456E+12,1.0,Two or more races/Other,race_ethnicity
2527,5.07504E+12,1.0,M,gender
2528,5.07515E+12,1.0,,student_disability_status
2529,5.0757E+12,1.0,M,gender
2530,5.07804E+12,1.0,F,gender
2531,5.07817E+12,1.0,,student_disability_status
2532,5.07917E+12,1.0,F,gender
2533,5.07943E+12,1.0,,economically_disadvantaged
2534,5.08238E+12,1.0,,ell_status
2535,5.08274E+12,1.0,,ell_status
2536,5.08342E+12,1.0,,grade_level
2537,5.0842E+12,1.0,F,gender
2538,5.08904E+12,1.0,M,gender
2539,5.08982E+12,1.0,F,gender
2540,5.09116E+12,1.0,,economically_disadvantaged
2541,5.09268E+12,1.0,,student_disability_status
2542,5.09272E+12,1.0,,grade_level
2543,5.09602E+12,1.0,,economically_disadvantaged
2544,5.09614E+12,1.0,F,gender
2545,5.09745E+12,1.0,,student_disability_status
2546,5.10297E+12,1.0,,student_disability_status
2547,5.10611E+12,1.0,,economically_disadvantaged
2548,5.10758E+12,1.0,,student_disability_status
2549,5.11314E+12,1.0,,student_disability_status
2550,5.11379E+12,1.0,Black/African American,race_ethnicity
2551,5.11443E+12,1.0,,ell_status
2552,5.11945E+12,1.0,M,gender
2553,5.12022E+12,1.0,,grade_level
2554,5.12319E+12,1.0,,grade_level
2555,5.12519E+12,1.0,,student_disability_status
2556,5.12595E+12,1.0,,grade_level
2557,5.12917E+12,1.0,,grade_level
2558,5.12997E+12,1.0,,economically_disadvantaged
2559,5.13227E+12,1.0,Black/African American,race_ethnicity
2560,5.14405E+12,1.0,Black/African American,race_ethnicity
2561,5.14507E+12,1.0,,ell_status
2562,5.14559E+12,1.0,,ell_status
2563,5.15292E+12,1.0,,ell_status
2564,5.15485E+12,1.0,,economically_disadvantaged
2565,5.15539E+12,1.0,,ell_status
2566,5.16006E+12,1.0,,ell_status
2567,5.1601E+12,1.0,M,gender
2568,5.16164E+12,1.0,,student_disability_status
2569,5.16411E+12,1.0,,ell_status
2570,5.17271E+12,1.0,,grade_level
2571,5.17563E+12,1.0,Black/African American,race_ethnicity
2572,5.18632E+12,1.0,,ell_status
2573,5.18952E+12,1.0,Black/African American,race_ethnicity
2574,5.1925E+12,1.0,,student_disability_status
2575,5.19271E+12,1.0,,economically_disadvantaged
2576,5.21866E+12,1.0,,grade_level
2577,5.22529E+12,1.0,,ell_status
2578,5.22543E+12,1.0,M,gender
2579,5.22797E+12,1.0,M,gender
2580,5.23303E+12,1.0,,student_disability_status
2581,5.23358E+12,1.0,Black/African American,race_ethnicity
2582,5.23413E+12,1.0,Black/African American,race_ethnicity
2583,5.23585E+12,1.0,,student_disability_status
2584,5.239E+12,1.0,,ell_status
2585,5.24249E+12,1.0,Black/African American,race_ethnicity
2586,5.24416E+12,1.0,Black/African American,race_ethnicity
2587,5.24436E+12,1.0,,economically_disadvantaged
2588,5.24813E+12,1.0,,economically_disadvantaged
2589,5.25264E+12,1.0,Black/African American,race_ethnicity
2590,5.25282E+12,1.0,,student_disability_status
2591,5.25405E+12,1.0,Black/African American,race_ethnicity
2592,5.25464E+12,1.0,M,gender
2593,5.25742E+12,1.0,,ell_status
2594,5.25867E+12,1.0,,grade_level
2595,5.25893E+12,1.0,M,gender
2596,5.25902E+12,1.0,,ell_status
2597,5.26016E+12,1.0,,ell_status
2598,5.26044E+12,1.0,,student_disability_status
2599,5.26171E+12,1.0,,student_disability_status
2600,5.26214E+12,1.0,M,gender
2601,5.26244E+12,1.0,Black/African American,race_ethnicity
2602,5.26252E+12,1.0,M,gender
2603,5.2654E+12,1.0,Black/African American,race_ethnicity
2604,5.2655E+12,1.0,,ell_status
2605,5.27158E+12,1.0,,student_disability_status
2606,5.27179E+12,1.0,Black/African American,race_ethnicity
2607,5.2727E+12,1.0,,grade_level
2608,5.27296E+12,1.0,,ell_status
2609,5.27724E+12,1.0,M,gender
2610,5.27972E+12,1.0,,grade_level
2611,5.28961E+12,1.0,,economically_disadvantaged
2612,5.29887E+12,1.0,Black/African American,race_ethnicity
2613,5.30183E+12,1.0,,student_disability_status
2614,5.30193E+12,1.0,,ell_status
2615,5.30426E+12,1.0,Black/African American,race_ethnicity
2616,5.30593E+12,1.0,,economically_disadvantaged
2617,5.30648E+12,1.0,M,gender
2618,5.30818E+12,1.0,M,gender
2619,5.30901E+12,1.0,,grade_level
2620,5.30911E+12,1.0,,ell_status
2621,5.30939E+12,1.0,,grade_level
2622,5.31268E+12,1.0,,ell_status
2623,5.31318E+12,1.0,,grade_level
2624,5.31322E+12,1.0,Black/African American,race_ethnicity
2625,5.31669E+12,1.0,,student_disability_status
2626,5.31974E+12,1.0,Black/African American,race_ethnicity
2627,5.32016E+12,1.0,,economically_disadvantaged
2628,5.32019E+12,1.0,,ell_status
2629,5.32034E+12,1.0,,economically_disadvantaged
2630,5.32044E+12,1.0,Hispanic/Latino,race_ethnicity
2631,5.32046E+12,1.0,M,gender
2632,5.32078E+12,1.0,Black/African American,race_ethnicity
2633,5.32125E+12,1.0,Hispanic/Latino,race_ethnicity
2634,5.32239E+12,1.0,F,gender
2635,5.32397E+12,1.0,Two or more races/Other,race_ethnicity
2636,5.32398E+12,1.0,,ell_status
2637,5.32415E+12,1.0,,ell_status
2638,5.32541E+12,1.0,M,gender
2639,5.32562E+12,1.0,,economically_disadvantaged
2640,5.32795E+12,1.0,,ell_status
2641,5.32799E+12,1.0,,ell_status
2642,5.33023E+12,1.0,,economically_disadvantaged
2643,5.33037E+12,1.0,Black/African American,race_ethnicity
2644,5.3303E+12,1.0,,grade_level
2645,5.33041E+12,1.0,,economically_disadvantaged
2646,5.33054E+12,1.0,,economically_disadvantaged
2647,5.33066E+12,1.0,,student_disability_status
2648,5.33069E+12,1.0,,student_disability_status
2649,5.33124E+12,1.0,,economically_disadvantaged
2650,5.33202E+12,1.0,F,gender
2651,5.33403E+12,1.0,Asian/Pacific Islander,race_ethnicity
2652,5.33735E+12,1.0,White,race_ethnicity
2653,5.33738E+12,1.0,,economically_disadvantaged
2654,5.33783E+12,1.0,,economically_disadvantaged
