essay_id,demographic_value,pred
AAAXMP138200000918952125_OR,"No","Score: 4"
AAAUUP138180000151472125_OR,"Yes","4"
AAAXMP138200000752932850_OR,"No","3"
AAAXMP138200001358202810_OR,"No","4"
AAAXMP138200002211952810_OR,"No","4"
AAAXMP138200001452852850_OR,"No","Score: 4"
2091002553,"No","4"
AAAXMP138200001100392125_OR,"No","Score: 4"
AAAXMP138200002143012810_OR,"No","Score: 5"
2251005906,"No","4"
AAAXMP138200001742582850_OR,"No","Score: 4"
AAAXMP138200000708432850_OR,"No","3"
AAAXMP138200001101202125_OR,"No","Score: 5"
AAAXMP138200002139492810_OR,"No","4"
2221003808,"No","Score: 4"
AAAXMP138200001879882144_OR,"No","4"
AAAXMP138200001680402810_OR,"No","4"
AAAXMP138200001847412125_OR,"No","Score: 4"
AAAXMP138200001759252810_OR,"No","4"
2081003484,"No","4"
AAAXMP138200001857332810_OR,"No","Score: 4"
5.08274E+12,"","4"
AAAXMP138200001854762850_OR,"No","4"
AAAXMP138200002164062810_OR,"No","4"
AAAXMP138200001999392125_OR,"Yes","Score: 4"
2171001177,"No","4"
AAAXMP138200001459042125_OR,"No","Score: 5"
AAAXMP138200001540432144_OR,"No","Score: 5"
2421004100,"No","4"
2271001701,"No","Score: 4"
AAAXMP138200001789042810_OR,"No","4"
AAAXMP138200001125362810_OR,"No","4"
5.73749E+12,"","4"
2431005800,"No","3"
AAAXMP138200001109212125_OR,"No","Score: 5"
2141006111,"No","3"
AAAXMP138200001858932850_OR,"No","3"
2241004745,"No","3"
AAAXMP138200000913482144_OR,"No","4"
AAAXMP138200000908812125_OR,"No","SCORE OF 4"
AAAXMP138200001901542125_OR,"No","4"
2251006058,"No","4"
AAAXMP138200002058912125_OR,"No","Score: 4"
2171004745,"No","3"
2251001994,"No","4"
AAAXMP138200002202512850_OR,"No","Score: 3"
2271001752,"No","4"
AAAXMP138200001823612125_OR,"No","4"
2141001276,"No","4"
AAAXMP138200000881202850_OR,"No","4"
AAAXMP138200001535332144_OR,"No","4"
AAAXMP138200000472712810_OR,"No","Score: 4"
2271003038,"No","Score: 4"
2421002891,"No","4"
AAAXMP138200000981832810_OR,"No","4"
AAAXMP138200002115942850_OR,"No","Score: 5"
5.34632E+12,"","3"
2171006632,"No","4"
5.34088E+12,"","4"
5.71454E+12,"","4"
AAAXMP138200000597192810_OR,"No","4"
2171003021,"No","3"
2311005873,"No","3"
2021001531,"No","4"
AAAXMP138200001761152144_OR,"No","Score: 5"
2021005677,"No","3"
2081005606,"No","Score: 3"
AAAXMP138200000481562810_OR,"No","Score: 4"
5.42358E+12,"","4"
2271002783,"No","4"
5.92901E+12,"","3"
AAAXMP138200000986252125_OR,"Yes","Score: 5"
AAAXMP138200002014802810_OR,"No","4"
AAAXMP138200000959822125_OR,"No","4"
AAAXMP138200001837422810_OR,"No","4"
2221001902,"No","Score: 2"
2091004751,"No","4"
2251002613,"No","4"
2271001311,"No","3"
AAAXMP138200001667692125_OR,"No","4"
AAAXMP138200001062462125_OR,"No","Score: 4"
AAAUUP138180000048242125_OR,"Yes","SCORE OF 4"
5.75803E+12,"","4"
AAAXMP138200000808952810_OR,"No","Score: 5"
2021000918,"No","4"
AAAXMP138200001261602125_OR,"No","3"
AAAXMP138200000656102810_OR,"No","4"
5.48168E+12,"","Score: 5"
AAAXMP138200002128012144_OR,"No","Score: 5"
2091003479,"No","4"
2421000783,"No","4"
AAAXMP138200000840532125_OR,"No","Score: 4"
2431006547,"No","3"
2021004336,"No","4"
AAAXMP138200001244832810_OR,"No","4"
AAAXMP138200001859162125_OR,"No","4"
AAAXMP138200000633632810_OR,"No","4"
2251005507,"No","4"
AAAXMP138200001923042850_OR,"No","4"
AAAXMP138200001892662125_OR,"No","Score: 5"
AAAXMP138200001692722144_OR,"No","4"
AAAXMP138200001754972125_OR,"No","4"
5.57777E+12,"","4"
AAAXMP138200002039052850_OR,"No","4"
2311001207,"No","SCORE OF 3"
AAAXMP138200002099672810_OR,"No","4"
AAAXMP138200000677212850_OR,"No","3"
2271002414,"No","4"
AAAXMP138200002212192850_OR,"No","4"
AAAXMP138200002065812810_OR,"No","4"
AAAXMP138200002146532850_OR,"No","4"
2091007041,"No","4"
AAAXMP138200000568592850_OR,"Yes","Score: 3"
AAAXMP138200001437372125_OR,"No","4"
2271007076,"No","3"
AAAUUP138180000312862125_OR,"Yes","4"
5.31268E+12,"","4"
AAAXMP138200001828082144_OR,"No","Score: 4"
2311007744,"No","Score: 5"
AAAXMP138200001758412810_OR,"No","5"
2431005036,"No","4"
2091005625,"No","4"
AAAXMP138200001359532810_OR,"Yes","3"
AAAXMP138200001254022125_OR,"No","Score: 4"
2421004606,"No","3"
2081003581,"No","4"
AAAXMP138200001763502125_OR,"No","Score: 5"
2021006274,"No","4"
AAAXMP138200001438862810_OR,"Yes","Score: 5"
AAAXMP138200001668742125_OR,"No","4"
2021007602,"No","Score: 2"
2141000091,"No","4"
AAAXMP138200000772012810_OR,"No","4"
AAAXMP138200001122602144_OR,"No","Score: 5"
2271002864,"No","3"
AAAXMP138200002157612850_OR,"No","Score: 4"
AAAXMP138200002157312810_OR,"No","4"
AAAXMP138200001813742144_OR,"Yes","3"
2021003798,"No","4"
2091005242,"No","4"
AAAXMP138200000927892144_OR,"No","3"
AAAXMP138200000712102810_OR,"No","4"
AAAXMP138200002142212144_OR,"No","4"
2091000194,"No","4"
AAAXMP138200001824672125_OR,"No","Score: 5"
AAAXMP138200001584282810_OR,"No","4"
2081001406,"No","4"
2091007369,"No","4"
AAAXMP138200000908272144_OR,"No","Score: 5"
AAAXMP138200001202912850_OR,"Yes","3"
2091006281,"No","4"
4.93292E+12,"","SCORE: 4"
2221003824,"No","Score: 2"
AAAXMP138200001032072810_OR,"No","4"
2311000375,"No","4"
5.74004E+12,"","3"
5.42891E+12,"","2"
AAAXMP138200000910722810_OR,"No","4"
AAAXMP138200001083802125_OR,"No","4"
AAAXMP138200002200512125_OR,"No","3"
AAAXMP138200001519932125_OR,"No","4"
AAAXMP138200001801832810_OR,"No","4"
2241004231,"No","4"
AAAXMP138200001055032810_OR,"No","3"
AAAXMP138200001772382810_OR,"No","4"
AAAXMP138200000575912144_OR,"No","4"
AAAXMP138200000906582125_OR,"No","4"
AAAXMP138200000597082850_OR,"No","SCORE OF 3"
2221005436,"No","3"
AAAXMP138200000970792125_OR,"No","4"
2221002925,"No","Score: 4"
AAAXMP138200002213122810_OR,"No","4"
AAAXMP138200001655292850_OR,"No","4"
AAAXMP138200001302002144_OR,"No","4"
2311002530,"No","I would give this essay a score of 4."
2081003026,"No","4"
2271005367,"No","4"
5.47197E+12,"","Score: 4"
AAAXMP138200000713502810_OR,"No","4"
AAAXMP138200001594042810_OR,"No","SCORE OF 4"
2091003801,"No","Score: 4"
AAAXMP138200001089202810_OR,"No","4"
2171006705,"No","4"
AAAXMP138200000819342810_OR,"No","4"
5.59321E+12,"","Score: 4"
AAAXMP138200001026662144_OR,"No","Score: 5"
2271005791,"No","4"
AAAXMP138200000463062810_OR,"No","3"
AAAXMP138200002070592850_OR,"No","4"
AAAXMP138200001167082810_OR,"No","4"
2421006412,"No","4"
AAAXMP138200002146432125_OR,"No","4"
AAAXMP138200001119492125_OR,"No","4"
2141006499,"No","4"
AAAXMP138200001492242850_OR,"No","Score: 5"
AAAXMP138200001705662810_OR,"No","3"
AAAXMP138200001502592125_OR,"No","Score: 4"
AAAXMP138200001096432850_OR,"No","Score: 5"
AAAXMP138200000633282850_OR,"No","3"
AAAXMP138200001218962850_OR,"No","Score: 3"
AAAXMP138200001696222810_OR,"No","4"
AAAXMP138200000726092850_OR,"No","4"
AAAXMP138200001326052850_OR,"No","4"
2241005911,"No","4"
AAAXMP138200001952022125_OR,"No","4"
AAAXMP138200001208882850_OR,"No","SCORE OF 3: The essay demonstrates developing mastery, but is marked by several weaknesses. It lacks"
2241005768,"No","3"
AAAXMP138200001875022125_OR,"No","4"
AAAXMP138200002195162125_OR,"No","4"
AAAXMP138200001527302144_OR,"No","4"
5.71429E+12,"","Score: 4"
AAAXMP138200001844662810_OR,"No","4"
AAAXMP138200002009682850_OR,"No","Score: 4"
2091003835,"No","4"
AAAXMP138200000653482850_OR,"No","3"
2431005699,"No","3"
2141006537,"No","Score: 5"
AAAXMP138200002073172125_OR,"No","4"
2271003526,"No","3"
AAAXMP138200001773152850_OR,"No","4"
AAAUUP138180000132922125_OR,"Yes","Score: 4"
AAAXMP138200001923822144_OR,"No","Score: 5"
2421003197,"No","4"
2241000979,"No","3"
AAAXMP138200001714432850_OR,"No","Score: 5"
AAAXMP138200001316992850_OR,"No","4"
2141007088,"No","4"
AAAXMP138200001035822810_OR,"No","3"
2421004959,"No","4"
2021005006,"No","4"
AAAXMP138200001970242810_OR,"No","4"
AAAXMP138200002145002810_OR,"No","4"
2091002260,"No","4"
2221006947,"No","4"
2221005703,"No","Based on the essay, I would assign a holistic grade of 5."
AAAXMP138200002151012810_OR,"No","4"
2141005441,"No","4"
AAAXMP138200002112172125_OR,"Yes","4"
AAAXMP138200001659232810_OR,"No","4"
2171000863,"No","3"
AAAXMP138200001610572125_OR,"No","4"
2081004758,"No","4"
AAAXMP138200001589112810_OR,"No","4"
AAAXMP138200001522282144_OR,"No","4"
2241002220,"No","3"
AAAXMP138200001853622125_OR,"No","4"
AAAXMP138200001253582850_OR,"No","4"
AAAXMP138200002098022810_OR,"No","4"
AAAXMP138200000941902125_OR,"No","Score: 5"
AAAXMP138200002148452125_OR,"No","Score: 4"
AAAXMP138200001822852850_OR,"No","4"
AAAXMP138200001822952144_OR,"No","Score: 5"
AAAXMP138200001655152810_OR,"No","4"
AAAXMP138200001884932810_OR,"No","Score: 4"
2171007574,"No","4"
AAAXMP138200001642462810_OR,"Yes","4"
AAAXMP138200001528762125_OR,"Yes","3"
5.42923E+12,"","4"
2081007013,"No","Score: 3"
AAAXMP138200001783052850_OR,"No","3"
AAAXMP138200001184662810_OR,"No","4"
564159115212010thLitAB,"","3"
5.50917E+12,"","4"
2081006114,"No","4"
AAAXMP138200001656392125_OR,"Yes","4"
2221006793,"No","I would give this essay a score of 3."
AAAXMP138200001326482144_OR,"No","4"
AAAXMP138200001108702144_OR,"No","Score: 4"
AAAXMP138200000787632810_OR,"No","4"
AAAXMP138200000757212125_OR,"No","Score: 4"
AAAUUP138180000247552125_OR,"Yes","4"
AAAXMP138200002035842850_OR,"No","3"
AAAXMP138200001816082810_OR,"No","4"
2141004691,"No","3"
2311001541,"No","4"
2221002828,"No","Score: 2"
AAAXMP138200001127182125_OR,"No","3"
2091006559,"No","2"
5.32019E+12,"","I would give this essay a score of 5."
2311006594,"No","4"
AAAXMP138200001817722810_OR,"No","4"
5.22529E+12,"","Score: 5"
AAAXMP138200001847222125_OR,"No","Score: 5"
AAAXMP138200001030812125_OR,"No","4"
2311007787,"No","3"
2141007584,"No","4"
AAAXMP138200002098792850_OR,"No","4"
AAAXMP138200000518922810_OR,"No","4"
AAAXMP138200002206042144_OR,"No","4"
AAAXMP138200001455722810_OR,"No","Score: 5"
2021006321,"No","Score: 4"
AAAXMP138200001642602144_OR,"No","4"
2021001477,"No","Score: 4"
AAAXMP138200001736252144_OR,"No","4"
AAAXMP138200000803822144_OR,"No","Score: 5"
AAAXMP138200001518442125_OR,"No","4"
2271006606,"No","3"
AAAXMP138200001945142125_OR,"No","Score: 5"
AAAXMP138200001319792850_OR,"No","4"
2431007705,"No","3"
2091005536,"No","4"
2271002546_cleaned,"No","4"
2431002738,"No","3"
AAAXMP138200001066112125_OR,"No","Score: 5"
2171000171,"No","4"
5.06423E+12,"","3"
AAAUUP138180000096762125_OR,"Yes","Score: 4"
AAAXMP138200001625402125_OR,"No","4"
AAAXMP138200001278632810_OR,"No","4"
AAAXMP138200001865612850_OR,"No","Score: 5"
2311006349,"No","Score: 4"
5.11443E+12,"","4"
AAAXMP138200001167102850_OR,"No","4"
AAAXMP138200001223762125_OR,"No","4"
AAAXMP138200001816142810_OR,"No","4"
AAAXMP138200001366112850_OR,"No","4"
2271001183,"No","4"
2091006605,"No","4"
2091000151,"No","4"
AAAXMP138200000808462144_OR,"No","Score: 5"
5.42625E+12,"","4"
2141004852,"No","4"
2221000108,"No","Score: 5"
2021005553,"No","Score: 2"
2141007444,"No","4"
AAAXMP138200001677722125_OR,"No","4"
AAAXMP138200000751082125_OR,"No","3"
2021002431,"No","Score: 3"
2171007418,"No","4"
AAAXMP138200000982732850_OR,"No","Score: 5"
2221003531,"No","3"
AAAXMP138200001307482144_OR,"No","4"
2421001780,"No","Score: 4"
2021004999,"No","3"
AAAXMP138200001733372144_OR,"No","Score: 5"
AAAXMP138200000979072144_OR,"No","4"
4.71869E+12,"","4"
AAAUUP138180000260792125_OR,"Yes","SCORE OF 4"
AAAXMP138200000757222125_OR,"No","3"
2431007837,"No","4"
5.8318E+12,"","4"
AAAXMP138200001607692810_OR,"No","4"
AAAXMP138200001064262125_OR,"No","Score: 4"
2091003339,"No","4"
AAAXMP138200002143352125_OR,"Yes","SCORE OF 4"
2241003811,"No","Score: 4"
2251006007,"No","4"
AAAXMP138200000771212144_OR,"No","Score: 5"
AAAXMP138200000989112144_OR,"No","Score: 5"
2141004054,"No","4"
AAAXMP138200001807562810_OR,"No","4"
AAAXMP138200002144682810_OR,"No","4"
2251002095,"No","4"
AAAXMP138200001732042850_OR,"No","Score: 4"
2081001414,"No","SCORE OF 4"
2241003030,"No","SCORE: 2"
AAAXMP138200000812052125_OR,"No","4"
2171007299,"No","3"
AAAXMP138200001602392810_OR,"No","4"
AAAXMP138200001696212850_OR,"No","Score: 4"
2221000159,"No","Based on the provided essay, I would give a holistic score of 3."
AAAXMP138200000705962810_OR,"No","4"
2141001225,"No","4"
AAAUUP138180000132462125_OR,"Yes","4"
AAAXMP138200000939842810_OR,"No","Score: 3"
5.80013E+12,"","4"
AAAXMP138200000957462125_OR,"No","4"
2311006012,"No","Score: 4"
2221004332,"No","3"
AAAXMP138200001098302125_OR,"No","4"
2311006845,"Yes","I would assign a score of 3 to this essay. The student demonstrates some understanding of the prompt"
AAAXMP138200001012252144_OR,"No","Score: 4"
2141005620,"No","3"
AAAXMP138200002084452810_OR,"No","Score: 3"
2431007799,"No","4"
AAAXMP138200001077722810_OR,"No","4"
4.60236E+12,"","4"
2091003053,"No","4"
2221001961,"No","4"
AAAXMP138200001935572125_OR,"No","4"
2221002178,"No","4"
2091005129,"No","4"
AAAXMP138200001126592810_OR,"No","Score: 5"
AAAXMP138200001056702810_OR,"No","4"
AAAXMP138200000940122125_OR,"No","4"
AAAXMP138200001855772144_OR,"No","4"
2141003473,"No","4"
AAAXMP138200002169562125_OR,"Yes","SCORE OF 4"
2091000895,"No","4"
AAAXMP138200001715962810_OR,"No","4"
AAAXMP138200001497712850_OR,"No","Score: 3"
4.87475E+12,"","4"
AAAXMP138200000597942810_OR,"No","4"
AAAXMP138200000989102125_OR,"No","Score: 5"
AAAXMP138200002154732125_OR,"No","Score: 5"
AAAXMP138200001684882144_OR,"No","4"
AAAXMP138200001305362810_OR,"No","3"
5.46398E+12,"","Score: 4"
AAAXMP138200000614082810_OR,"No","Score: 5"
AAAXMP138200001434322810_OR,"No","4"
2421001984,"No","3"
2271006401,"No","4"
AAAXMP138200001960122125_OR,"No","Score: 4"
2081005291,"No","4"
AAAXMP138200001121082850_OR,"No","4"
AAAXMP138200001057612125_OR,"No","Score: 5"
AAAXMP138200001655412125_OR,"No","4"
5.43237E+12,"","4"
AAAXMP138200001334692125_OR,"No","4"
AAAXMP138200000778492810_OR,"No","4"
AAAXMP138200001474692144_OR,"No","Score: 4"
2311000251,"Yes","4"
AAAXMP138200002075412810_OR,"No","4"
2141006847,"Yes","4"
5.55573E+12,"","Score: 5"
2431004315,"No","SCORE OF 2"
2311002980,"No","4"
AAAXMP138200001911132810_OR,"No","Score: 4"
AAAXMP138200001273182125_OR,"No","3"
5.40408E+12,"","4"
AAAXMP138200001045182144_OR,"No","4"
2251005825,"No","4"
AAAXMP138200001737272810_OR,"No","4"
AAAXMP138200000827552125_OR,"No","Score: 4"
AAAXMP138200001087812125_OR,"No","Score: 5"
AAAXMP138200001629782810_OR,"Yes","4"
2091004467,"No","4"
AAAXMP138200001840892144_OR,"No","Score: 3"
2421001895,"No","4"
AAAXMP138200001483522850_OR,"No","4"
2171001258,"No","4"
5.60207E+12,"","Score: 5"
AAAXMP138200001296112810_OR,"No","Score: 4"
2311002912,"No","Score: 4"
2251001226,"No","4"
AAAXMP138200001326472125_OR,"No","4"
AAAUUP138180000261022125_OR,"Yes","Score: 4"
AAAXMP138200000974832125_OR,"No","Score: 5"
2431004501,"No","Score: 3"
AAAXMP138200001597192810_OR,"No","4"
AAAXMP138200001949402125_OR,"No","4"
AAAXMP138200001485802850_OR,"No","4"
2141005891,"No","4"
AAAXMP138200001607762144_OR,"No","4"
5.14507E+12,"","Score: 6"
5.02914E+12,"","4"
2421004843,"No","4"
2091006257,"No","Score: 4"
AAAXMP138200001262172810_OR,"No","4"
2421006064,"No","Score: 4"
AAAXMP138200002169842810_OR,"No","3"
5.76161E+12,"","4"
2431004951,"No","4"
2171001479,"Yes","4"
2271002601,"No","4"
2171003501,"No","4"
AAAXMP138200001038442125_OR,"No","4"
AAAXMP138200001772442850_OR,"No","4"
AAAXMP138200001619172810_OR,"No","4"
2021001884,"No","SCORE OF 4"
AAAXMP138200001197752810_OR,"No","4"
AAAUUP138180000388622125_OR,"Yes","SCORE OF 4: An essay in this category demonstrates adequate mastery, although it will have lapses"
AAAXMP138200001970082144_OR,"No","4"
AAAXMP138200000889842850_OR,"No","4"
5.239E+12,"","4"
AAAXMP138200001478142125_OR,"No","4"
AAAXMP138200000737572810_OR,"No","4"
2171007221,"No","Score: 3"
AAAXMP138200001810562810_OR,"No","4"
AAAUUP138180000038652125_OR,"Yes","Score: 4"
AAAXMP138200001482202125_OR,"No","4"
AAAXMP138200001974452144_OR,"No","Score: 4"
AAAXMP138200001126362810_OR,"No","4"
AAAXMP138200001272292810_OR,"No","Score: 4"
AAAXMP138200001559342125_OR,"No","4"
2021003631,"No","4"
AAAXMP138200001090162144_OR,"No","4"
AAAXMP138200000754792850_OR,"No","4"
5.72312E+12,"","Score: 4"
2241006420,"No","4"
2221007536,"No","Score: 4"
2241001932,"No","4"
AAAXMP138200001584802850_OR,"No","4"
AAAXMP138200000745782810_OR,"No","3"
2271003020,"No","4"
AAAXMP138200001116132125_OR,"Yes","4"
AAAXMP138200000927242850_OR,"No","Score: 4"
AAAXMP138200001952852125_OR,"No","SCORE OF 4"
AAAXMP138200001121032850_OR,"No","4"
AAAUUP138180000065352125_OR,"Yes","3"
5.30193E+12,"","4"
AAAXMP138200001979392850_OR,"No","Score: 5"
2021003062,"No","Score: 2"
2141003082,"No","4"
AAAXMP138200001870942125_OR,"No","4"
2081000477,"No","4"
AAAXMP138200001930272125_OR,"No","4"
AAAXMP138200001692442850_OR,"Yes","Score: 4"
2021005324,"No","4"
AAAXMP138200001080992850_OR,"No","Score: 5"
AAAXMP138200002082292810_OR,"No","4"
5.38732E+12,"","Score: 5"
2251006261,"No","4"
AAAXMP138200001940412125_OR,"No","3"
AAAXMP138200001428342810_OR,"No","4"
AAAXMP138200001859892144_OR,"No","Score: 5"
2241001762,"No","4"
2241002432,"No","3"
2171005008,"No","4"
2271005472,"No","Score: 3"
2241004427,"No","4"
AAAXMP138200001323072810_OR,"No","Score: 5"
AAAXMP138200001184682810_OR,"No","4"
2251001625,"No","4"
AAAUUP138180000118412125_OR,"Yes","4"
5.34827E+12,"","4"
AAAXMP138200002093632810_OR,"No","4"
2311002181,"No","3"
AAAXMP138200000656112810_OR,"No","Score: 5"
2091005528,"No","Score: 3"
5.30911E+12,"","4"
AAAXMP138200002211342810_OR,"No","3"
AAAXMP138200000669692810_OR,"No","Score: 4"
AAAUUP138180000055202125_OR,"Yes","Score: 4"
AAAXMP138200002080012850_OR,"No","Score: 2"
AAAXMP138200000744302810_OR,"No","4"
2431002240,"No","2"
2221004448,"No","4"
AAAXMP138200000918442125_OR,"No","4"
AAAXMP138200001472722810_OR,"No","4"
AAAXMP138200000789542850_OR,"No","4"
2141006120,"No","4"
AAAXMP138200000696482810_OR,"No","Score: 5"
AAAXMP138200001728272850_OR,"No","Score: 3"
AAAXMP138200001963452810_OR,"No","4"
AAAXMP138200000827232810_OR,"No","4"
2221003786,"No","Based on the provided essay response, I would assign a holistic score of 4."
2141004828,"No","4"
2141000318,"No","3"
AAAXMP138200001218792810_OR,"Yes","3"
2421007192,"No","4"
2141006324,"No","4"
AAAXMP138200001119842125_OR,"No","Score: 4"
AAAXMP138200001538992850_OR,"No","3"
AAAXMP138200001948752144_OR,"No","Score: 5"
2081006017,"No","3"
AAAXMP138200001610062125_OR,"No","4"
AAAXMP138200002148582125_OR,"No","Score: 3"
AAAXMP138200001725222810_OR,"No","4"
2241007701,"No","4"
AAAXMP138200000839802810_OR,"No","Score: 5"
2251000998,"No","3"
5.86389E+12,"","3"
5.41693E+12,"","4"
5.75498E+12,"","Score: 5"
2091005447,"No","4"
2251002109,"No","4"
AAAXMP138200000752372850_OR,"No","Score: 4"
AAAXMP138200001081752125_OR,"Yes","3"
AAAXMP138200000959892125_OR,"No","4"
2311001479,"No","4"
2141004216,"No","Score: 4"
AAAXMP138200002042682125_OR,"Yes","SCORE OF 4"
AAAXMP138200001046962125_OR,"No","4"
2081004928,"No","4"
AAAXMP138200001088482810_OR,"No","4"
AAAXMP138200000757272125_OR,"No","Score: 6"
AAAXMP138200001686932125_OR,"No","Score: 5"
AAAXMP138200000482172810_OR,"No","3"
2431001472,"No","4"
2171003455,"No","4"
AAAXMP138200001835052125_OR,"No","4"
AAAXMP138200001312512850_OR,"No","Score: 5"
5.88266E+12,"","Score: 5"
5.71647E+12,"","4"
AAAXMP138200000892672850_OR,"No","4"
AAAXMP138200002144662144_OR,"No","Score: 4"
5.67902E+12,"","3"
AAAXMP138200001334472850_OR,"No","Score: 4"
AAAXMP138200001700132810_OR,"No","4"
AAAXMP138200000581762850_OR,"No","Score: 4"
AAAXMP138200001688452125_OR,"No","Score: 5"
AAAXMP138200001965252850_OR,"No","3"
AAAXMP138200001032422810_OR,"No","Score: 5"
AAAXMP138200001597252810_OR,"No","5"
2311004478,"No","Score: 5"
AAAXMP138200001623922125_OR,"No","4"
AAAXMP138200001476432850_OR,"No","4"
2081003816,"No","Score: 2"
2021000632,"No","4"
2141006812,"Yes","SCORE: 2"
2251002630,"No","4"
AAAXMP138200001794302810_OR,"No","4"
2431001031,"No","SCORE OF 3"
AAAXMP138200001692352144_OR,"No","4"
AAAXMP138200002058902850_OR,"No","3"
2271006355,"No","3"
AAAXMP138200000778402810_OR,"No","4"
5.68672E+12,"","4"
2081005622,"No","4"
AAAUUP138180000054322125_OR,"Yes","4"
AAAXMP138200001921552144_OR,"No","Score: 4"
AAAUUP138180000038582125_OR,"Yes","4"
AAAXMP138200001872272810_OR,"No","4"
AAAXMP138200001757742850_OR,"No","4"
AAAXMP138200001746232850_OR,"No","4"
AAAXMP138200001290012810_OR,"No","4"
2091003231,"No","4"
AAAXMP138200000977692125_OR,"No","4"
AAAXMP138200001782132144_OR,"No","Score: 5"
AAAUUP138180000100442125_OR,"Yes","SCORE OF 4"
AAAXMP138200001944042144_OR,"No","Score: 5"
AAAXMP138200001601572810_OR,"No","4"
AAAXMP138200001515682850_OR,"No","Score: 4"
AAAXMP138200001816462125_OR,"No","4"
AAAXMP138200001845732125_OR,"Yes","Score: 4"
535314115212010thLitAB,"","4"
2421004011,"No","4"
AAAXMP138200001483462850_OR,"No","4"
2081007480,"No","4"
2241003471,"No","4"
AAAXMP138200002172802144_OR,"Yes","4"
AAAXMP138200002207732810_OR,"Yes","4"
AAAXMP138200001540692144_OR,"No","Score: 5"
2081000264,"No","3"
AAAXMP138200001855232144_OR,"No","4"
AAAXMP138200001033712850_OR,"No","4"
AAAUUP138180000041442125_OR,"Yes","3"
2221007714,"No","Score: 5"
AAAXMP138200001817672850_OR,"No","4"
5.50184E+12,"","4"
AAAXMP138200001769972810_OR,"No","Score: 5"
AAAXMP138200000917482125_OR,"No","Score: 4"
AAAXMP138200001746992810_OR,"No","4"
2431001006,"No","Score: 3"
AAAXMP138200001610472125_OR,"No","Score: 5"
2021005227,"No","4"
AAAXMP138200001089072125_OR,"No","Score: 5"
2021004352,"No","4"
AAAXMP138200000577382125_OR,"No","4"
AAAXMP138200001992562810_OR,"No","4"
AAAXMP138200000899052810_OR,"No","3"
AAAXMP138200000783072810_OR,"No","SCORE: 5"
AAAXMP138200001257512850_OR,"No","4"
AAAXMP138200001446852125_OR,"No","Score: 3"
2091007059,"No","4"
AAAXMP138200000984992144_OR,"No","Score: 5"
2431000344,"No","4"
AAAXMP138200001966722810_OR,"No","4"
2241006331,"No","4"
